"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
"066602","南亞科台新75購01","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","0","10,000","-10,000","-10,000",
"067865","大立光元大74購19","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","2,000","12,000","-10,000","-10,000",
"067716","樺漢永豐74購01  ","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","0","10,000","-10,000","-10,000",
"067751","和碩群益74購02  ","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","0","10,000","-10,000","-10,000",
"067668","和大兆豐75購02  ","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","81,000","91,000","-10,000","-10,000",
"067669","聯發科國票74購02","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","0","10,000","-10,000","-10,000",
"066675","A50正2統一75購01","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","10,000","20,000","-10,000","-10,000",
"066684","鴻海兆豐77購01  ","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","0","10,000","-10,000","-10,000",
"066685","鴻海兆豐77購02  ","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","0","10,000","-10,000","-10,000",
"066730","國泰金元富74購01","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","0","10,000","-10,000","-10,000",
"066717","華通永豐74購01  ","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","20,000","30,000","-10,000","-10,000",
"066720","華新科永豐74購01","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","0","10,000","-10,000","-10,000",
"067006","華通元大74購01  ","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","138,000","148,000","-10,000","-10,000",
"067018","台揚凱基74購01  ","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","0","10,000","-10,000","-10,000",
"066942","台虹元富74購01  ","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","101,000","111,000","-10,000","-10,000",
"066910","晶電富邦74購01  ","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","11,000","21,000","-10,000","-10,000",
"2380","虹光            ","0","10,000","-10,000","0","0","0","0","0","0","0","0","0","0","0","0","0","-10,000",
"2397","友通            ","3,000","13,000","-10,000","0","0","0","0","0","0","0","0","0","0","0","0","0","-10,000",
"2425","承啟            ","0","10,000","-10,000","0","0","0","0","0","0","0","0","0","0","0","0","0","-10,000",
"067474","聯發科元富74購02","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","0","10,000","-10,000","-10,000",
"067560","日月光元大74購01","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","10,000","20,000","-10,000","-10,000",
"067564","華邦電元大74購04","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","0","10,000","-10,000","-10,000",
"067270","華通群益75購01  ","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","51,000","61,000","-10,000","-10,000",
"067333","葡萄王台新74購01","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","3,000","13,000","-10,000","-10,000",
"067328","可成國票74購02  ","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","0","10,000","-10,000","-10,000",
"067406","晶電元大74購05  ","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","3,000","13,000","-10,000","-10,000",
"067444","臺股指永昌74購02","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","10,000","20,000","-10,000","-10,000",
"067606","今國光群益75購01","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","0","10,000","-10,000","-10,000",
"067189","信邦元富74購01  ","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","22,000","32,000","-10,000","-10,000",
"067645","樺漢元大75購01  ","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","89,000","99,000","-10,000","-10,000",
"070473","大立光日盛76購02","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","59,000","70,000","-11,000","-11,000",
"2028","威致            ","0","11,000","-11,000","0","0","0","0","0","0","0","0","0","0","0","0","0","-11,000",
"071083","台郡元大77購01  ","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","0","11,000","-11,000","-11,000",
"070797","允強中信76購01  ","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","0","11,000","-11,000","-11,000",
"069581","聯發科中信78購01","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","0","11,000","-11,000","-11,000",
"069938","新興永豐76購01  ","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","0","11,000","-11,000","-11,000",
"069768","聯發科永昌77購01","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","150,000","161,000","-11,000","-11,000",
"068966","台光電統一75購01","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","108,000","119,000","-11,000","-11,000",
"068977","美律永豐75購03  ","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","174,000","185,000","-11,000","-11,000",
"05248P","臺股指元大86售02","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","0","11,000","-11,000","-11,000",
"04757P","元油2X凱基94售04","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","0","11,000","-11,000","-11,000",
"04782P","智伸科統一96售01","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","40,000","51,000","-11,000","-11,000",
"03021X","元展21          ","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","0","11,000","-11,000","-11,000",
"04947P","台灣50凱基88售01","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","280,000","291,000","-11,000","-11,000",
"06253P","深100群益88售01 ","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","0","11,000","-11,000","-11,000",
"06195P","為升永豐88售01  ","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","100,000","111,000","-11,000","-11,000",
"06230P","玉晶光國泰8A售01","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","0","11,000","-11,000","-11,000",
"062251","大立光群益73購03","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","0","11,000","-11,000","-11,000",
"063075","國喬日盛71購01  ","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","95,000","106,000","-11,000","-11,000",
"065865","全新凱基76購01  ","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","0","11,000","-11,000","-11,000",
"063687","美律凱基74購02  ","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","390,000","401,000","-11,000","-11,000",
"065298","旺宏元大73購03  ","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","10,000","21,000","-11,000","-11,000",
"3033","威健            ","8,000","19,000","-11,000","0","0","0","0","0","0","0","0","0","0","0","0","0","-11,000",
"2929","淘帝-KY         ","65,000","65,000","0","0","0","0","0","0","0","-11,000","1,000","6,000","-5,000","10,000","16,000","-6,000","-11,000",
"2536","宏普            ","62,000","73,000","-11,000","0","0","0","0","0","0","0","0","0","0","0","0","0","-11,000",
"066774","敦南群益74購01  ","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","41,000","52,000","-11,000","-11,000",
"067911","元上證日盛74購01","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","0","11,000","-11,000","-11,000",
"066761","信邦群益74購01  ","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","14,000","25,000","-11,000","-11,000",
"5522","遠雄            ","80,000","112,000","-32,000","0","0","0","0","0","0","21,000","21,000","0","21,000","0","0","0","-11,000",
"068679","上銀群益76購05  ","0","0","0","0","0","0","0","0","0","-12,000","0","0","0","0","12,000","-12,000","-12,000",
"2328","廣宇            ","491,000","63,000","428,000","0","0","0","0","0","0","-440,000","0","0","0","1,000","441,000","-440,000","-12,000",
"1806","冠軍            ","97,000","109,000","-12,000","0","0","0","0","0","0","0","0","0","0","0","0","0","-12,000",
"070470","國喬日盛76購01  ","0","0","0","0","0","0","0","0","0","-12,000","0","0","0","10,000","22,000","-12,000","-12,000",
"070551","創意群益77購02  ","0","0","0","0","0","0","0","0","0","-12,000","0","0","0","0","12,000","-12,000","-12,000",
"070293","臺指反群益76購01","0","0","0","0","0","0","0","0","0","-12,000","0","0","0","0","12,000","-12,000","-12,000",
"062299","矽格永豐71購01  ","0","0","0","0","0","0","0","0","0","-12,000","0","0","0","25,000","37,000","-12,000","-12,000",
"06234P","臺股指中信8A售04","0","0","0","0","0","0","0","0","0","-12,000","0","0","0","149,000","161,000","-12,000","-12,000",
"065566","旺宏中信74購02  ","0","0","0","0","0","0","0","0","0","-12,000","0","0","0","0","12,000","-12,000","-12,000",
"066446","上銀兆豐75購01  ","0","0","0","0","0","0","0","0","0","-12,000","0","0","0","88,000","100,000","-12,000","-12,000",
"04837P","華新科元大94售05","0","0","0","0","0","0","0","0","0","-12,000","0","0","0","0","12,000","-12,000","-12,000",
"05265P","國巨國票86售05  ","0","0","0","0","0","0","0","0","0","-12,000","0","0","0","563,000","575,000","-12,000","-12,000",
"05181P","亞德客國票85售02","0","0","0","0","0","0","0","0","0","-12,000","0","0","0","378,000","390,000","-12,000","-12,000",
"065074","華通元富73購01  ","0","0","0","0","0","0","0","0","0","-12,000","0","0","0","410,000","422,000","-12,000","-12,000",
"065889","元油2X富邦73購03","0","0","0","0","0","0","0","0","0","-12,000","0","0","0","38,000","50,000","-12,000","-12,000",
"5007","三星            ","0","12,000","-12,000","0","0","0","0","0","0","0","0","0","0","0","0","0","-12,000",
"8201","無敵            ","0","12,000","-12,000","0","0","0","0","0","0","0","0","0","0","0","0","0","-12,000",
"066801","裕民凱基74購01  ","0","0","0","0","0","0","0","0","0","-12,000","0","0","0","620,000","632,000","-12,000","-12,000",
"2460","建通            ","34,000","45,000","-11,000","0","0","0","0","0","0","-1,000","0","1,000","-1,000","0","0","0","-12,000",
"2417","圓剛            ","127,000","175,000","-48,000","0","0","0","0","0","0","36,000","36,000","0","36,000","0","0","0","-12,000",
"070331","創意元富76購03  ","0","0","0","0","0","0","0","0","0","-13,000","0","0","0","0","13,000","-13,000","-13,000",
"071068","台虹永豐77購01  ","0","0","0","0","0","0","0","0","0","-13,000","0","0","0","0","13,000","-13,000","-13,000",
"068842","敦泰永豐75購02  ","0","0","0","0","0","0","0","0","0","-13,000","0","0","0","13,000","26,000","-13,000","-13,000",
"068612","台積電元大75購03","0","0","0","0","0","0","0","0","0","-13,000","0","0","0","16,000","29,000","-13,000","-13,000",
"069648","新唐台新78購01  ","0","0","0","0","0","0","0","0","0","-13,000","0","0","0","593,000","606,000","-13,000","-13,000",
"069500","旺宏統一77購02  ","0","0","0","0","0","0","0","0","0","-13,000","0","0","0","57,000","70,000","-13,000","-13,000",
"00647L","元大S&P500正2   ","0","0","0","0","0","0","0","0","0","-13,000","0","0","0","0","13,000","-13,000","-13,000",
"062476","宏全國泰74購01  ","0","0","0","0","0","0","0","0","0","-13,000","0","0","0","195,000","208,000","-13,000","-13,000",
"05828P","旺宏凱基88售01  ","0","0","0","0","0","0","0","0","0","-13,000","0","0","0","0","13,000","-13,000","-13,000",
"05411P","大立光國泰86售03","0","0","0","0","0","0","0","0","0","-13,000","0","0","0","67,000","80,000","-13,000","-13,000",
"06094P","聯發科國票87售02","0","0","0","0","0","0","0","0","0","-13,000","0","0","0","2,000","15,000","-13,000","-13,000",
"05991P","臺股指凱基87售08","0","0","0","0","0","0","0","0","0","-13,000","0","0","0","110,000","123,000","-13,000","-13,000",
"05582P","臺股指康和86售05","0","0","0","0","0","0","0","0","0","-13,000","0","0","0","136,000","149,000","-13,000","-13,000",
"065652","康控凱基76購01  ","0","0","0","0","0","0","0","0","0","-13,000","0","0","0","0","13,000","-13,000","-13,000",
"064781","全新日盛72購02  ","0","0","0","0","0","0","0","0","0","-13,000","0","0","0","0","13,000","-13,000","-13,000",
"066205","華新科元大73購02","0","0","0","0","0","0","0","0","0","-13,000","0","0","0","431,000","444,000","-13,000","-13,000",
"066549","鴻海富邦73購07  ","0","0","0","0","0","0","0","0","0","-13,000","0","0","0","60,000","73,000","-13,000","-13,000",
"065698","中租元大73購01  ","0","0","0","0","0","0","0","0","0","-13,000","0","0","0","147,000","160,000","-13,000","-13,000",
"068164","台勝科群益76購01","0","0","0","0","0","0","0","0","0","-13,000","0","0","0","112,000","125,000","-13,000","-13,000",
"068274","台勝科凱基75購02","0","0","0","0","0","0","0","0","0","-13,000","0","0","0","333,000","346,000","-13,000","-13,000",
"2547","日勝生          ","81,000","94,000","-13,000","0","0","0","0","0","0","0","0","0","0","0","0","0","-13,000",
"069968","隆達元大76購02  ","0","0","0","0","0","0","0","0","0","-14,000","0","0","0","151,000","165,000","-14,000","-14,000",
"1773","勝一            ","4,000","19,000","-15,000","0","0","0","0","0","0","1,000","1,000","0","1,000","0","0","0","-14,000",
"070363","國喬國票76購01  ","0","0","0","0","0","0","0","0","0","-14,000","0","0","0","8,000","22,000","-14,000","-14,000",
"060019","鴻海永昌75購01  ","0","0","0","0","0","0","0","0","0","-14,000","0","0","0","10,000","24,000","-14,000","-14,000",
"06143P","鎧勝凱基87售05  ","0","0","0","0","0","0","0","0","0","-14,000","0","0","0","0","14,000","-14,000","-14,000",
"06148P","大立光元大87售39","0","0","0","0","0","0","0","0","0","-14,000","0","0","0","0","14,000","-14,000","-14,000",
"06060P","智易元大87售03  ","0","0","0","0","0","0","0","0","0","-14,000","0","0","0","1,000","15,000","-14,000","-14,000",
"05514P","致茂群益86售02  ","0","0","0","0","0","0","0","0","0","-14,000","0","0","0","193,000","207,000","-14,000","-14,000",
"06135P","臻鼎元富87售01  ","0","0","0","0","0","0","0","0","0","-14,000","0","0","0","0","14,000","-14,000","-14,000",
"00645","富邦日本        ","0","0","0","0","0","0","0","0","0","-14,000","0","0","0","61,000","75,000","-14,000","-14,000",
"04294P","台積電元大95售01","0","0","0","0","0","0","0","0","0","-14,000","0","0","0","336,000","350,000","-14,000","-14,000",
"04036P","臻鼎群益93售03  ","0","0","0","0","0","0","0","0","0","-14,000","0","0","0","0","14,000","-14,000","-14,000",
"03870P","台積電群益93售06","0","0","0","0","0","0","0","0","0","-14,000","0","0","0","88,000","102,000","-14,000","-14,000",
"03971P","智邦亞東93售01  ","0","0","0","0","0","0","0","0","0","-14,000","0","0","0","21,000","35,000","-14,000","-14,000",
"03536C","臺股指元富79牛01","0","0","0","0","0","0","0","0","0","-14,000","0","0","0","3,000","17,000","-14,000","-14,000",
"063924","嘉澤元大73購01  ","0","0","0","0","0","0","0","0","0","-14,000","0","0","0","56,000","70,000","-14,000","-14,000",
"4916","事欣科          ","20,000","34,000","-14,000","0","0","0","0","0","0","0","0","0","0","0","0","0","-14,000",
"070206","鴻海國票76購01  ","0","0","0","0","0","0","0","0","0","-15,000","0","0","0","14,000","29,000","-15,000","-15,000",
"070140","台揚元大76購01  ","0","0","0","0","0","0","0","0","0","-15,000","0","0","0","0","15,000","-15,000","-15,000",
"070141","鴻海元大76購06  ","0","0","0","0","0","0","0","0","0","-15,000","0","0","0","296,000","311,000","-15,000","-15,000",
"070709","奇力新永豐76購02","0","0","0","0","0","0","0","0","0","-15,000","0","0","0","109,000","124,000","-15,000","-15,000",
"071071","台積電元大77購01","0","0","0","0","0","0","0","0","0","-15,000","0","0","0","0","15,000","-15,000","-15,000",
"070842","元石油元大76購01","0","0","0","0","0","0","0","0","0","-15,000","0","0","0","0","15,000","-15,000","-15,000",
"069918","滬深2X統一77購03","0","0","0","0","0","0","0","0","0","-15,000","0","0","0","53,000","68,000","-15,000","-15,000",
"069488","隆達元大75購04  ","0","0","0","0","0","0","0","0","0","-15,000","0","0","0","125,000","140,000","-15,000","-15,000",
"068452","鴻海群益75購01  ","0","0","0","0","0","0","0","0","0","-15,000","0","0","0","0","15,000","-15,000","-15,000",
"03996P","旺宏國泰95售01  ","0","0","0","0","0","0","0","0","0","-15,000","0","0","0","0","15,000","-15,000","-15,000",
"05288P","南電群益86售03  ","0","0","0","0","0","0","0","0","0","-15,000","0","0","0","0","15,000","-15,000","-15,000",
"04256P","美律國票93售03  ","0","0","0","0","0","0","0","0","0","-15,000","0","0","0","0","15,000","-15,000","-15,000",
"04415P","牧德元富94售05  ","0","0","0","0","0","0","0","0","0","-15,000","0","0","0","20,000","35,000","-15,000","-15,000",
"06238P","大立光兆豐88售05","0","0","0","0","0","0","0","0","0","-15,000","0","0","0","0","15,000","-15,000","-15,000",
"04836P","台積電元大94售22","0","0","0","0","0","0","0","0","0","-15,000","0","0","0","0","15,000","-15,000","-15,000",
